id,roleID,skillNumber,associatedSkillNumber,skillType,isPassive,skillLevel,skillUnlock,unlockParam,starAutoLevelUp,cost,combatPower
1024035,1024,102403,,5,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
1024041,1024,102404,,3,,1,,,,,"102,59"
1024042,1024,102404,,3,,2,,,,"123102:8,123301:6,11:15000","256,146"
1024043,1024,102404,,3,,3,,,,"123102:12,123302:6,123301:8,11:20000","409,234"
1024044,1024,102404,,3,,4,,,,"123102:18,123303:4,123302:8,11:80000","664,380"
1024045,1024,102404,,3,,5,,,,"123102:24,123304:5,123303:5,11:120000","1022,585"
1024051,1024,102405,,2,,1,,,1,,"102,59"
1024052,1024,102405,,2,,2,,2,2,,"256,146"
1024053,1024,102405,,2,,3,,3,3,,"409,234"
1024054,1024,102405,,2,,4,,4,4,,"664,380"
1024055,1024,102405,,2,,5,,5,5,,"1022,585"
1031011,1031,103101,,1,,1,,,,,"51,29"
1031012,1031,103101,,1,,2,,,,"123101:8,11:3000","128,73"
1031013,1031,103101,,1,,3,,,,"123101:14,11:8000","204,117"
1031014,1031,103101,,1,,4,,,,"123101:23,11:30000","332,190"
1031015,1031,103101,,1,,5,,,,"123101:36,11:50000","511,293"
1031021,1031,103102,,4,,1,2,1,,,"64,37"
1031022,1031,103102,,4,,2,,,,"123101:5,123201:5,11:5000","160,91"
1031023,1031,103102,,4,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
1031024,1031,103102,,4,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
1031025,1031,103102,,4,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
1031031,1031,103103,,5,,1,2,3,,,"64,37"
1031032,1031,103103,,5,,2,,,,"123101:5,123201:5,11:5000","160,91"
1031033,1031,103103,,5,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
1031034,1031,103103,,5,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
1031035,1031,103103,,5,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
1031041,1031,103104,,3,,1,,,,,"102,59"
1031042,1031,103104,,3,,2,,,,"123101:8,123301:6,11:15000","256,146"
1031043,1031,103104,,3,,3,,,,"123101:12,123302:6,123301:8,11:20000","409,234"
1031044,1031,103104,,3,,4,,,,"123101:18,123303:4,123302:8,11:80000","664,380"
1031045,1031,103104,,3,,5,,,,"123101:24,123304:5,123303:5,11:120000","1022,585"
1031051,1031,103105,,2,,1,,,1,,"102,59"
1031052,1031,103105,,2,,2,,2,2,,"256,146"
1031053,1031,103105,,2,,3,,3,3,,"409,234"
1031054,1031,103105,,2,,4,,4,4,,"664,380"
1031055,1031,103105,,2,,5,,5,5,,"1022,585"
1998011,1998,199801,,1,,1,,,,,
1998021,1998,199802,,4,,1,,,,,
1998022,1998,199802,,4,,2,,,,,
1998023,1998,199802,,4,,3,,,,,
1998024,1998,199802,,4,,4,,,,,
1999011,1999,199901,,1,,1,,,,,
1999021,1999,199902,,4,,1,,,,,
2001011,2001,200101,,1,,1,,,,,"51,29"
2001012,2001,200101,,1,,2,,,,"123103:8,11:3000","128,73"
2001013,2001,200101,,1,,3,,,,"123103:14,11:8000","204,117"
2001014,2001,200101,,1,,4,,,,"123103:23,11:30000","332,190"
2001015,2001,200101,,1,,5,,,,"123103:36,11:50000","511,293"
2001021,2001,200102,,4,,1,2,1,,,"64,37"
2001022,2001,200102,,4,,2,,,,"123103:5,123201:5,11:5000","160,91"
2001023,2001,200102,,4,,3,,,,"123103:8,123202:4,123201:8,11:10000","256,146"
2001024,2001,200102,,4,,4,,,,"123103:12,123203:4,123202:8,11:40000","415,238"
2001025,2001,200102,,4,,5,,,,"123103:15,123204:5,123203:5,11:60000","639,366"
2001031,2001,200103,,5,,1,2,3,,,"64,37"
2001032,2001,200103,,5,,2,,,,"123103:5,123201:5,11:5000","160,91"
2001033,2001,200103,,5,,3,,,,"123103:8,123202:4,123201:8,11:10000","256,146"
2001034,2001,200103,,5,,4,,,,"123103:12,123203:4,123202:8,11:40000","415,238"
2001035,2001,200103,,5,,5,,,,"123103:15,123204:5,123203:5,11:60000","639,366"
2001041,2001,200104,,3,,1,,,,,"102,59"
2001042,2001,200104,,3,,2,,,,"123103:8,123301:6,11:15000","256,146"
2001043,2001,200104,,3,,3,,,,"123103:12,123302:6,123301:8,11:20000","409,234"
2001044,2001,200104,,3,,4,,,,"123103:18,123303:4,123302:8,11:80000","664,380"
2001045,2001,200104,,3,,5,,,,"123103:24,123304:5,123303:5,11:120000","1022,585"
2001051,2001,200105,,2,,1,,,1,,"102,59"
2001052,2001,200105,,2,,2,,2,2,,"256,146"
2001053,2001,200105,,2,,3,,3,3,,"409,234"
2001054,2001,200105,,2,,4,,4,4,,"664,380"
2001055,2001,200105,,2,,5,,5,5,,"1022,585"
2005011,2005,200501,,1,,1,,,,,"51,29"
2005012,2005,200501,,1,,2,,,,"123102:8,11:3000","128,73"
2005013,2005,200501,,1,,3,,,,"123102:14,11:8000","204,117"
2005014,2005,200501,,1,,4,,,,"123102:23,11:30000","332,190"
2005015,2005,200501,,1,,5,,,,"123102:36,11:50000","511,293"
2005021,2005,200502,,4,,1,2,1,,,"64,37"
2005022,2005,200502,,4,,2,,,,"123102:5,123201:5,11:5000","160,91"
2005023,2005,200502,,4,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
2005024,2005,200502,,4,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
2005025,2005,200502,,4,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
2005031,2005,200503,,5,,1,2,3,,,"64,37"
2005032,2005,200503,,5,,2,,,,"123102:5,123201:5,11:5000","160,91"
2005033,2005,200503,,5,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
2005034,2005,200503,,5,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
2005035,2005,200503,,5,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
2005041,2005,200504,,3,,1,,,,,"102,59"
2005042,2005,200504,,3,,2,,,,"123102:8,123301:6,11:15000","256,146"
2005043,2005,200504,,3,,3,,,,"123102:12,123302:6,123301:8,11:20000","409,234"
2005044,2005,200504,,3,,4,,,,"123102:18,123303:4,123302:8,11:80000","664,380"
2005045,2005,200504,,3,,5,,,,"123102:24,123304:5,123303:5,11:120000","1022,585"
2005051,2005,200505,,2,,1,,,1,,"102,59"
2005052,2005,200505,,2,,2,,2,2,,"256,146"
2005053,2005,200505,,2,,3,,3,3,,"409,234"
2005054,2005,200505,,2,,4,,4,4,,"664,380"
2005055,2005,200505,,2,,5,,5,5,,"1022,585"
2006011,2006,200601,,1,,1,,,,,"51,29"
2006012,2006,200601,,1,,2,,,,"123102:8,11:3000","128,73"
2006013,2006,200601,,1,,3,,,,"123102:14,11:8000","204,117"
2006014,2006,200601,,1,,4,,,,"123102:23,11:30000","332,190"
2006015,2006,200601,,1,,5,,,,"123102:36,11:50000","511,293"
2006021,2006,200602,,4,,1,2,1,,,"64,37"
2006022,2006,200602,,4,,2,,,,"123102:5,123201:5,11:5000","160,91"
2006023,2006,200602,,4,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
2006024,2006,200602,,4,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
2006025,2006,200602,,4,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
2006031,2006,200603,,5,,1,2,3,,,"64,37"
2006032,2006,200603,,5,,2,,,,"123102:5,123201:5,11:5000","160,91"
2006033,2006,200603,,5,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
2006034,2006,200603,,5,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
2006035,2006,200603,,5,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
2006041,2006,200604,,3,,1,,,,,"102,59"
2006042,2006,200604,,3,,2,,,,"123102:8,123301:6,11:15000","256,146"
2006043,2006,200604,,3,,3,,,,"123102:12,123302:6,123301:8,11:20000","409,234"
2006044,2006,200604,,3,,4,,,,"123102:18,123303:4,123302:8,11:80000","664,380"
2006045,2006,200604,,3,,5,,,,"123102:24,123304:5,123303:5,11:120000","1022,585"
2006051,2006,200605,,2,,1,,,1,,"102,59"
2006052,2006,200605,,2,,2,,2,2,,"256,146"
2006053,2006,200605,,2,,3,,3,3,,"409,234"
2006054,2006,200605,,2,,4,,4,4,,"664,380"
2006055,2006,200605,,2,,5,,5,5,,"1022,585"
2007011,2007,200701,200700,1,,1,,,,,"51,29"
2007012,2007,200701,200700,1,,2,,,,"123105:8,11:3000","128,73"
2007013,2007,200701,200700,1,,3,,,,"123105:14,11:8000","204,117"
2007014,2007,200701,200700,1,,4,,,,"123105:23,11:30000","332,190"
2007015,2007,200701,200700,1,,5,,,,"123105:36,11:50000","511,293"
2007001,2007,200700,,6,,1,,,,,
2007002,2007,200700,,6,,2,,,,,
2007003,2007,200700,,6,,3,,,,,
2007004,2007,200700,,6,,4,,,,,
2007005,2007,200700,,6,,5,,,,,
2007021,2007,200702,,4,,1,2,1,,,"64,37"
2007022,2007,200702,,4,,2,,,,"123105:5,123201:5,11:5000","160,91"
2007023,2007,200702,,4,,3,,,,"123105:8,123202:4,123201:8,11:10000","256,146"
2007024,2007,200702,,4,,4,,,,"123105:12,123203:4,123202:8,11:40000","415,238"
2007025,2007,200702,,4,,5,,,,"123105:15,123204:5,123203:5,11:60000","639,366"
2007031,2007,200703,,5,,1,2,3,,,"64,37"
2007032,2007,200703,,5,,2,,,,"123105:5,123201:5,11:5000","160,91"
2007033,2007,200703,,5,,3,,,,"123105:8,123202:4,123201:8,11:10000","256,146"
2007034,2007,200703,,5,,4,,,,"123105:12,123203:4,123202:8,11:40000","415,238"
2007035,2007,200703,,5,,5,,,,"123105:15,123204:5,123203:5,11:60000","639,366"
2007041,2007,200704,,3,,1,,,,,"102,59"
2007042,2007,200704,,3,,2,,,,"123105:8,123301:6,11:15000","256,146"
2007043,2007,200704,,3,,3,,,,"123105:12,123302:6,123301:8,11:20000","409,234"
2007044,2007,200704,,3,,4,,,,"123105:18,123303:4,123302:8,11:80000","664,380"
2007045,2007,200704,,3,,5,,,,"123105:24,123304:5,123303:5,11:120000","1022,585"
2007051,2007,200705,,2,,1,,,1,,"102,59"
2007052,2007,200705,,2,,2,,2,2,,"256,146"
2007053,2007,200705,,2,,3,,3,3,,"409,234"
2007054,2007,200705,,2,,4,,4,4,,"664,380"
2007055,2007,200705,,2,,5,,5,5,,"1022,585"
2009011,2009,200901,,1,,1,,,,,"51,29"
2009012,2009,200901,,1,,2,,,,"123101:8,11:3000","128,73"
2009013,2009,200901,,1,,3,,,,"123101:14,11:8000","204,117"
2009014,2009,200901,,1,,4,,,,"123101:23,11:30000","332,190"
2009015,2009,200901,,1,,5,,,,"123101:36,11:50000","511,293"
2009021,2009,200902,,4,,1,2,1,,,"64,37"
2009022,2009,200902,,4,,2,,,,"123101:5,123201:5,11:5000","160,91"
2009023,2009,200902,,4,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
2009024,2009,200902,,4,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
2009025,2009,200902,,4,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
2009031,2009,200903,,5,,1,2,3,,,"64,37"
2009032,2009,200903,,5,,2,,,,"123101:5,123201:5,11:5000","160,91"
2009033,2009,200903,,5,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
2009034,2009,200903,,5,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
2009035,2009,200903,,5,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
2009041,2009,200904,,3,,1,,,,,"102,59"
2009042,2009,200904,,3,,2,,,,"123101:8,123301:6,11:15000","256,146"
2009043,2009,200904,,3,,3,,,,"123101:12,123302:6,123301:8,11:20000","409,234"
2009044,2009,200904,,3,,4,,,,"123101:18,123303:4,123302:8,11:80000","664,380"
2009045,2009,200904,,3,,5,,,,"123101:24,123304:5,123303:5,11:120000","1022,585"
2009051,2009,200905,,2,,1,,,1,,"102,59"
2009052,2009,200905,,2,,2,,2,2,,"256,146"
2009053,2009,200905,,2,,3,,3,3,,"409,234"
2009054,2009,200905,,2,,4,,4,4,,"664,380"
2009055,2009,200905,,2,,5,,5,5,,"1022,585"
2011011,2011,201101,,1,,1,,,,,"51,29"
2011012,2011,201101,,1,,2,,,,"123101:8,11:3000","128,73"
2011013,2011,201101,,1,,3,,,,"123101:14,11:8000","204,117"
2011014,2011,201101,,1,,4,,,,"123101:23,11:30000","332,190"
2011015,2011,201101,,1,,5,,,,"123101:36,11:50000","511,293"
2011021,2011,201102,,4,,1,2,1,,,"64,37"
2011022,2011,201102,,4,,2,,,,"123101:5,123201:5,11:5000","160,91"
2011023,2011,201102,,4,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
2011024,2011,201102,,4,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
2011025,2011,201102,,4,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
2011031,2011,201103,,5,,1,2,3,,,"64,37"
2011032,2011,201103,,5,,2,,,,"123101:5,123201:5,11:5000","160,91"
2011033,2011,201103,,5,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
2011034,2011,201103,,5,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
2011035,2011,201103,,5,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
2011041,2011,201104,,3,,1,,,,,"102,59"
2011042,2011,201104,,3,,2,,,,"123101:8,123301:6,11:15000","256,146"
2011043,2011,201104,,3,,3,,,,"123101:12,123302:6,123301:8,11:20000","409,234"
2011044,2011,201104,,3,,4,,,,"123101:18,123303:4,123302:8,11:80000","664,380"
2011045,2011,201104,,3,,5,,,,"123101:24,123304:5,123303:5,11:120000","1022,585"
2011051,2011,201105,,2,,1,,,1,,"102,59"
2011052,2011,201105,,2,,2,,2,2,,"256,146"
2011053,2011,201105,,2,,3,,3,3,,"409,234"
2011054,2011,201105,,2,,4,,4,4,,"664,380"
2011055,2011,201105,,2,,5,,5,5,,"1022,585"
2014001,2014,201400,,6,,1,,,,,
2014002,2014,201400,,6,,2,,,,,
2014003,2014,201400,,6,,3,,,,,
2014004,2014,201400,,6,,4,,,,,
2014005,2014,201400,,6,,5,,,,,
2014011,2014,201401,201400,1,,1,,,,,"51,29"
2014012,2014,201401,201400,1,,2,,,,"123105:8,11:3000","128,73"
2014013,2014,201401,201400,1,,3,,,,"123105:14,11:8000","204,117"
2014014,2014,201401,201400,1,,4,,,,"123105:23,11:30000","332,190"
2014015,2014,201401,201400,1,,5,,,,"123105:36,11:50000","511,293"
2014021,2014,201402,,4,,1,2,1,,,"64,37"
2014022,2014,201402,,4,,2,,,,"123105:5,123201:5,11:5000","160,91"
2014023,2014,201402,,4,,3,,,,"123105:8,123202:4,123201:8,11:10000","256,146"
2014024,2014,201402,,4,,4,,,,"123105:12,123203:4,123202:8,11:40000","415,238"
2014025,2014,201402,,4,,5,,,,"123105:15,123204:5,123203:5,11:60000","639,366"
2014031,2014,201403,,5,,1,2,3,,,"64,37"
2014032,2014,201403,,5,,2,,,,"123105:5,123201:5,11:5000","160,91"
2014033,2014,201403,,5,,3,,,,"123105:8,123202:4,123201:8,11:10000","256,146"
2014034,2014,201403,,5,,4,,,,"123105:12,123203:4,123202:8,11:40000","415,238"
2014035,2014,201403,,5,,5,,,,"123105:15,123204:5,123203:5,11:60000","639,366"
2014041,2014,201404,,3,,1,,,,,"102,59"
2014042,2014,201404,,3,,2,,,,"123105:8,123301:6,11:15000","256,146"
2014043,2014,201404,,3,,3,,,,"123105:12,123302:6,123301:8,11:20000","409,234"
2014044,2014,201404,,3,,4,,,,"123105:18,123303:4,123302:8,11:80000","664,380"
2014045,2014,201404,,3,,5,,,,"123105:24,123304:5,123303:5,11:120000","1022,585"
2014051,2014,201405,,2,,1,,,1,,"102,59"
2014052,2014,201405,,2,,2,,2,2,,"256,146"
2014053,2014,201405,,2,,3,,3,3,,"409,234"
2014054,2014,201405,,2,,4,,4,4,,"664,380"
2014055,2014,201405,,2,,5,,5,5,,"1022,585"
2015001,2015,201500,,6,,1,,,,,
2015002,2015,201500,,6,,2,,,,,
2015003,2015,201500,,6,,3,,,,,
2015004,2015,201500,,6,,4,,,,,
2015005,2015,201500,,6,,5,,,,,
2015011,2015,201501,201500,1,,1,,,,,"51,29"
2015012,2015,201501,201500,1,,2,,,,"123104:8,11:3000","128,73"
2015013,2015,201501,201500,1,,3,,,,"123104:14,11:8000","204,117"
2015014,2015,201501,201500,1,,4,,,,"123104:23,11:30000","332,190"
2015015,2015,201501,201500,1,,5,,,,"123104:36,11:50000","511,293"
2015021,2015,201502,,4,,1,2,1,,,"64,37"
2015022,2015,201502,,4,,2,,,,"123104:5,123201:5,11:5000","160,91"
2015023,2015,201502,,4,,3,,,,"123104:8,123202:4,123201:8,11:10000","256,146"
2015024,2015,201502,,4,,4,,,,"123104:12,123203:4,123202:8,11:40000","415,238"
2015025,2015,201502,,4,,5,,,,"123104:15,123204:5,123203:5,11:60000","639,366"
2015031,2015,201503,,5,,1,2,3,,,"64,37"
2015032,2015,201503,,5,,2,,,,"123104:5,123201:5,11:5000","160,91"
2015033,2015,201503,,5,,3,,,,"123104:8,123202:4,123201:8,11:10000","256,146"
2015034,2015,201503,,5,,4,,,,"123104:12,123203:4,123202:8,11:40000","415,238"
2015035,2015,201503,,5,,5,,,,"123104:15,123204:5,123203:5,11:60000","639,366"
2015041,2015,201504,,3,,1,,,,,"102,59"
2015042,2015,201504,,3,,2,,,,"123104:8,123301:6,11:15000","256,146"
2015043,2015,201504,,3,,3,,,,"123104:12,123302:6,123301:8,11:20000","409,234"
2015044,2015,201504,,3,,4,,,,"123104:18,123303:4,123302:8,11:80000","664,380"
2015045,2015,201504,,3,,5,,,,"123104:24,123304:5,123303:5,11:120000","1022,585"
2015051,2015,201505,,2,,1,,,1,,"102,59"
2015052,2015,201505,,2,,2,,2,2,,"256,146"
2015053,2015,201505,,2,,3,,3,3,,"409,234"
2015054,2015,201505,,2,,4,,4,4,,"664,380"
2015055,2015,201505,,2,,5,,5,5,,"1022,585"
2019001,2019,201900,,6,,1,,,,,
2019002,2019,201900,,6,,2,,,,,
2019003,2019,201900,,6,,3,,,,,
2019004,2019,201900,,6,,4,,,,,
2019005,2019,201900,,6,,5,,,,,
2019011,2019,201901,201900,1,,1,,,,,"51,29"
2019012,2019,201901,201900,1,,2,,,,"123105:8,11:3000","128,73"
2019013,2019,201901,201900,1,,3,,,,"123105:14,11:8000","204,117"
2019014,2019,201901,201900,1,,4,,,,"123105:23,11:30000","332,190"
2019015,2019,201901,201900,1,,5,,,,"123105:36,11:50000","511,293"
2019021,2019,201902,,4,,1,2,1,,,"64,37"
2019022,2019,201902,,4,,2,,,,"123105:5,123201:5,11:5000","160,91"
2019023,2019,201902,,4,,3,,,,"123105:8,123202:4,123201:8,11:10000","256,146"
2019024,2019,201902,,4,,4,,,,"123105:12,123203:4,123202:8,11:40000","415,238"
2019025,2019,201902,,4,,5,,,,"123105:15,123204:5,123203:5,11:60000","639,366"
2019031,2019,201903,,5,,1,2,3,,,"64,37"
2019032,2019,201903,,5,,2,,,,"123105:5,123201:5,11:5000","160,91"
2019033,2019,201903,,5,,3,,,,"123105:8,123202:4,123201:8,11:10000","256,146"
2019034,2019,201903,,5,,4,,,,"123105:12,123203:4,123202:8,11:40000","415,238"
2019035,2019,201903,,5,,5,,,,"123105:15,123204:5,123203:5,11:60000","639,366"
2019041,2019,201904,,3,,1,,,,,"102,59"
2019042,2019,201904,,3,,2,,,,"123105:8,123301:6,11:15000","256,146"
2019043,2019,201904,,3,,3,,,,"123105:12,123302:6,123301:8,11:20000","409,234"
2019044,2019,201904,,3,,4,,,,"123105:18,123303:4,123302:8,11:80000","664,380"
2019045,2019,201904,,3,,5,,,,"123105:24,123304:5,123303:5,11:120000","1022,585"
2019051,2019,201905,,2,,1,,,1,,"102,59"
2019052,2019,201905,,2,,2,,2,2,,"256,146"
2019053,2019,201905,,2,,3,,3,3,,"409,234"
2019054,2019,201905,,2,,4,,4,4,,"664,380"
2019055,2019,201905,,2,,5,,5,5,,"1022,585"
2020011,2020,202001,,1,,1,,,,,"51,29"
2020012,2020,202001,,1,,2,,,,"123103:8,11:3000","128,73"
2020013,2020,202001,,1,,3,,,,"123103:14,11:8000","204,117"
2020014,2020,202001,,1,,4,,,,"123103:23,11:30000","332,190"
2020015,2020,202001,,1,,5,,,,"123103:36,11:50000","511,293"
2020021,2020,202002,,4,,1,2,1,,,"64,37"
2020022,2020,202002,,4,,2,,,,"123103:5,123201:5,11:5000","160,91"
2020023,2020,202002,,4,,3,,,,"123103:8,123202:4,123201:8,11:10000","256,146"
2020024,2020,202002,,4,,4,,,,"123103:12,123203:4,123202:8,11:40000","415,238"
2020025,2020,202002,,4,,5,,,,"123103:15,123204:5,123203:5,11:60000","639,366"
2020031,2020,202003,,5,1,1,2,3,,,"64,37"
2020032,2020,202003,,5,1,2,,,,"123103:5,123201:5,11:5000","160,91"
2020033,2020,202003,,5,1,3,,,,"123103:8,123202:4,123201:8,11:10000","256,146"
2020034,2020,202003,,5,1,4,,,,"123103:12,123203:4,123202:8,11:40000","415,238"
2020035,2020,202003,,5,1,5,,,,"123103:15,123204:5,123203:5,11:60000","639,366"
2020041,2020,202004,,3,,1,,,,,"102,59"
2020042,2020,202004,,3,,2,,,,"123103:8,123301:6,11:15000","256,146"
2020043,2020,202004,,3,,3,,,,"123103:12,123302:6,123301:8,11:20000","409,234"
2020044,2020,202004,,3,,4,,,,"123103:18,123303:4,123302:8,11:80000","664,380"
2020045,2020,202004,,3,,5,,,,"123103:24,123304:5,123303:5,11:120000","1022,585"
2020051,2020,202005,,2,,1,,,1,,"102,59"
2020052,2020,202005,,2,,2,,2,2,,"256,146"
2020053,2020,202005,,2,,3,,3,3,,"409,234"
2020054,2020,202005,,2,,4,,4,4,,"664,380"
2020055,2020,202005,,2,,5,,5,5,,"1022,585"
2021011,2021,202101,,1,,1,,,,,"51,29"
2021012,2021,202101,,1,,2,,,,"123102:8,11:3000","128,73"
2021013,2021,202101,,1,,3,,,,"123102:14,11:8000","204,117"
2021014,2021,202101,,1,,4,,,,"123102:23,11:30000","332,190"
2021015,2021,202101,,1,,5,,,,"123102:36,11:50000","511,293"
2021021,2021,202102,,4,,1,2,1,,,"64,37"
2021022,2021,202102,,4,,2,,,,"123102:5,123201:5,11:5000","160,91"
2021023,2021,202102,,4,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
2021024,2021,202102,,4,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
2021025,2021,202102,,4,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
2021031,2021,202103,,5,,1,2,3,,,"64,37"
2021032,2021,202103,,5,,2,,,,"123102:5,123201:5,11:5000","160,91"
2021033,2021,202103,,5,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
2021034,2021,202103,,5,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
2021035,2021,202103,,5,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
2021041,2021,202104,,3,,1,,,,,"102,59"
2021042,2021,202104,,3,,2,,,,"123102:8,123301:6,11:15000","256,146"
2021043,2021,202104,,3,,3,,,,"123102:12,123302:6,123301:8,11:20000","409,234"
2021044,2021,202104,,3,,4,,,,"123102:18,123303:4,123302:8,11:80000","664,380"
2021045,2021,202104,,3,,5,,,,"123102:24,123304:5,123303:5,11:120000","1022,585"
2021051,2021,202105,,2,,1,,,1,,"102,59"
2021052,2021,202105,,2,,2,,2,2,,"256,146"
2021053,2021,202105,,2,,3,,3,3,,"409,234"
2021054,2021,202105,,2,,4,,4,4,,"664,380"
2021055,2021,202105,,2,,5,,5,5,,"1022,585"
2041011,2041,204101,,1,,1,,,,,"51,29"
2041012,2041,204101,,1,,2,,,,"123106:8,11:3000","128,73"
2041013,2041,204101,,1,,3,,,,"123106:14,11:8000","204,117"
2041014,2041,204101,,1,,4,,,,"123106:23,11:30000","332,190"
2041015,2041,204101,,1,,5,,,,"123106:36,11:50000","511,293"
2041021,2041,204102,,4,,1,2,1,,,"64,37"
2041022,2041,204102,,4,,2,,,,"123106:5,123201:5,11:5000","160,91"
2041023,2041,204102,,4,,3,,,,"123106:8,123202:4,123201:8,11:10000","256,146"
2041024,2041,204102,,4,,4,,,,"123106:12,123203:4,123202:8,11:40000","415,238"
2041025,2041,204102,,4,,5,,,,"123106:15,123204:5,123203:5,11:60000","639,366"
2041031,2041,204103,,5,,1,2,3,,,"64,37"
2041032,2041,204103,,5,,2,,,,"123106:5,123201:5,11:5000","160,91"
2041033,2041,204103,,5,,3,,,,"123106:8,123202:4,123201:8,11:10000","256,146"
2041034,2041,204103,,5,,4,,,,"123106:12,123203:4,123202:8,11:40000","415,238"
2041035,2041,204103,,5,,5,,,,"123106:15,123204:5,123203:5,11:60000","639,366"
2041041,2041,204104,,3,,1,,,,,"102,59"
2041042,2041,204104,,3,,2,,,,"123106:8,123301:6,11:15000","256,146"
2041043,2041,204104,,3,,3,,,,"123106:12,123302:6,123301:8,11:20000","409,234"
2041044,2041,204104,,3,,4,,,,"123106:18,123303:4,123302:8,11:80000","664,380"
2041045,2041,204104,,3,,5,,,,"123106:24,123304:5,123303:5,11:120000","1022,585"
2041051,2041,204105,,2,,1,,,1,,"102,59"
2041052,2041,204105,,2,,2,,2,2,,"256,146"
2041053,2041,204105,,2,,3,,3,3,,"409,234"
2041054,2041,204105,,2,,4,,4,4,,"664,380"
2041055,2041,204105,,2,,5,,5,5,,"1022,585"
3002011,3002,300201,,1,,1,,,,,"51,29"
3002012,3002,300201,,1,,2,,,,"123101:8,11:3000","128,73"
3002013,3002,300201,,1,,3,,,,"123101:14,11:8000","204,117"
3002014,3002,300201,,1,,4,,,,"123101:23,11:30000","332,190"
3002015,3002,300201,,1,,5,,,,"123101:36,11:50000","511,293"
3002021,3002,300202,,4,,1,2,1,,,"64,37"
3002022,3002,300202,,4,,2,,,,"123101:5,123201:5,11:5000","160,91"
3002023,3002,300202,,4,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
3002024,3002,300202,,4,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
3002025,3002,300202,,4,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
3002041,3002,300204,,3,,1,,,,,"102,59"
3002042,3002,300204,,3,,2,,,,"123101:8,123301:6,11:15000","256,146"
3002043,3002,300204,,3,,3,,,,"123101:12,123302:6,123301:8,11:20000","409,234"
3002044,3002,300204,,3,,4,,,,"123101:18,123303:4,123302:8,11:80000","664,380"
3002045,3002,300204,,3,,5,,,,"123101:24,123304:5,123303:5,11:120000","1022,585"
3002051,3002,300205,,2,,1,,,1,,"102,59"
3002052,3002,300205,,2,,2,,2,2,,"256,146"
3002053,3002,300205,,2,,3,,3,3,,"409,234"
3002054,3002,300205,,2,,4,,4,4,,"664,380"
3002055,3002,300205,,2,,5,,5,5,,"1022,585"
3003011,3003,300301,,1,,1,,,,,"51,29"
3003012,3003,300301,,1,,2,,,,"123102:8,11:3000","128,73"
3003013,3003,300301,,1,,3,,,,"123102:14,11:8000","204,117"
3003014,3003,300301,,1,,4,,,,"123102:23,11:30000","332,190"
3003015,3003,300301,,1,,5,,,,"123102:36,11:50000","511,293"
3003021,3003,300302,,4,,1,2,1,,,"64,37"
3003022,3003,300302,,4,,2,,,,"123102:5,123201:5,11:5000","160,91"
3003023,3003,300302,,4,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
3003024,3003,300302,,4,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
