id,lv,monsterId,charaName,hpMax,phyAtk,magAtk,phyDfs,magDfs,critAtkRatio,critDfsValue,hitRateBasic,hitRateValue,evadeValue,energyMax,energyRecover,heroEnergyRecover,hpRecover,energy,energyDamagedRecover,moveSpd,breakMax,breakValue,breakTime,combatPower
40224614,6,10024,精英亡灵狼,1302,111,111,74,74,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40224616,6,11014,骷髅弓箭手,1009,116,116,59,59,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40225112,6,10006,冒险者战士,1302,111,111,74,74,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40225113,6,10006,冒险者战士,1302,111,111,74,74,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40225114,6,10006,冒险者战士,1302,111,111,74,74,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40225115,6,11007,冒险者法师,1302,111,111,74,74,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230111,18,10025,亡灵熊,6137,293,293,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230112,18,10015,骷髅骑兵,6137,293,293,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230115,18,11014,骷髅弓箭手,4079,318,318,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230116,18,11014,骷髅弓箭手,4079,318,318,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230211,18,10030,僵尸达因,4801,293,293,240,240,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230212,18,12013,骷髅战士,6137,293,293,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230213,18,10015,骷髅骑兵,6137,293,293,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230216,18,11014,骷髅弓箭手,4079,318,318,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230311,18,10024,亡灵狼,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230313,18,10024,亡灵狼,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230314,18,11014,骷髅弓箭手,4079,318,318,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230315,18,10026,亡灵野猪,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230412,18,10016,食人魔,6137,293,293,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230413,18,10016,食人魔,6137,293,293,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230414,18,10011,哥布林射手,4079,318,318,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230416,18,10011,哥布林射手,4079,318,318,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230511,18,13010,哥布林战士,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230513,18,13010,哥布林战士,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230514,18,10011,哥布林射手,4079,318,318,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230515,18,10016,食人魔,6137,293,293,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230612,18,10016,食人魔,6137,293,293,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230614,18,13010,哥布林战士,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230615,18,10011,哥布林射手,4079,318,318,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230616,18,13010,哥布林战士,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230711,18,10004,火焰天使,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230713,18,10004,火焰天使,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230715,18,10004,火焰天使,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230716,18,10004,火焰天使,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230811,18,10004,火焰天使,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230813,18,10004,火焰天使,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230814,18,10004,火焰天使,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230816,18,10004,火焰天使,5260,303,303,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230912,21,10004,火焰天使,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230914,21,10004,火焰天使,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230915,21,10004,火焰天使,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40230916,21,10004,火焰天使,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231011,21,10015,骷髅骑兵,8289,422,422,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231013,21,12013,骷髅战士,8289,422,422,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231014,21,11014,骷髅弓箭手,5509,457,457,280,280,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231015,21,11014,骷髅弓箭手,5509,457,457,280,280,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231111,21,12013,骷髅战士,8289,422,422,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231112,21,10025,亡灵熊,8289,422,422,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231114,21,11014,骷髅弓箭手,5509,457,457,280,280,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231115,21,11014,骷髅弓箭手,5509,457,457,280,280,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231212,21,10026,亡灵野猪,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231213,21,10015,骷髅骑兵,8289,422,422,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231214,21,10030,僵尸达因,6484,422,422,315,315,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231216,21,10026,亡灵野猪,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231311,21,12013,骷髅战士,8289,422,422,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231312,21,12013,骷髅战士,8289,422,422,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231315,21,11014,骷髅弓箭手,5509,457,457,280,280,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231316,21,10029,僵尸卢克,5509,457,457,280,280,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231412,21,10025,亡灵熊,8289,422,422,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231414,21,10024,亡灵狼,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231415,21,10015,骷髅骑兵,8289,422,422,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231416,21,10026,亡灵野猪,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231511,21,10024,亡灵狼,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231513,21,10024,亡灵狼,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231514,21,10024,亡灵狼,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231516,21,10024,亡灵狼,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231612,21,10024,亡灵狼,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231613,21,10024,亡灵狼,7105,437,437,349,349,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231615,21,11014,骷髅弓箭手,5509,457,457,280,280,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231616,21,11014,骷髅弓箭手,5509,457,457,280,280,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231711,22,10015,骷髅骑士,10602,510,510,520,520,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231712,22,52998,死亡骑士,9088,527,527,434,434,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231715,22,11014,骷髅弓箭手,7046,553,553,347,347,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231716,22,11014,骷髅弓箭手,7046,553,553,347,347,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231811,22,10025,亡灵熊,10602,510,510,520,520,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231812,22,10015,骷髅骑士,10602,510,510,520,520,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231813,22,10026,亡灵野猪,9088,527,527,434,434,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231815,22,11014,骷髅弓箭手,7046,553,553,347,347,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231912,22,12013,骷髅战士,10602,510,510,520,520,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231913,22,12013,骷髅战士,10602,510,510,520,520,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231914,22,10026,亡灵野猪,9088,527,527,434,434,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40231916,22,11014,骷髅弓箭手,7046,553,553,347,347,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232012,22,10012,冒险者僵尸,9088,527,527,434,434,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232013,22,10012,冒险者僵尸,9088,527,527,434,434,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232015,22,10012,冒险者僵尸,9088,527,527,434,434,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232016,22,10012,冒险者僵尸,9088,527,527,434,434,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232112,22,10024,亡灵狼,9088,527,527,434,434,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232113,22,10025,亡灵熊,10602,510,510,520,520,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232114,22,11014,骷髅弓箭手,7046,553,553,347,347,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232116,22,11014,骷髅弓箭手,7046,553,553,347,347,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232211,23,10028,僵尸彼得,9870,571,571,456,456,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232212,23,10030,僵尸达因,9007,552,552,410,410,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232215,23,10029,僵尸卢克,7653,598,598,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232216,23,10024,亡灵狼,9870,571,571,456,456,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232311,23,10006,冒险者战士,9870,571,571,456,456,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232312,23,12005,冒险者坦克,11515,552,552,547,547,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232314,23,10008,冒险者刺客,9007,549,549,410,410,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232315,23,10008,冒险者刺客,9007,549,549,410,410,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232412,23,10025,亡灵熊,11515,552,552,547,547,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232414,23,10026,亡灵野猪,9870,571,571,456,456,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232415,23,10007,知拉农法师,7653,598,598,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232416,23,11014,骷髅弓箭手,7653,598,598,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232512,23,10006,冒险者战士,9870,571,571,456,456,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232513,23,10006,冒险者战士,9870,571,571,456,456,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232514,23,11007,冒险者法师,7653,598,598,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232515,23,10009,冒险者辅助,9007,552,552,410,410,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232611,23,11017,冒险者射手,7653,598,598,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232612,23,12005,冒险者坦克,11515,552,552,547,547,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232614,23,11017,冒险者射手,7653,598,598,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232615,23,11007,冒险者法师,7653,598,598,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232711,24,10002,帝国弓箭手,8018,652,652,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232712,24,10001,帝国骑士,10341,622,622,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232714,24,10002,帝国弓箭手,8018,652,652,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232715,24,10002,帝国弓箭手,8018,652,652,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232811,24,11007,冒险者法师,8018,652,652,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232812,24,11007,冒险者法师,8018,652,652,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232814,24,11017,冒险者射手,8018,652,652,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232815,24,11017,冒险者射手,8018,652,652,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232911,24,10026,亡灵野猪,10341,622,622,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232912,24,10025,亡灵熊,12064,601,601,570,570,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232915,24,11014,骷髅弓箭手,8018,652,652,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40232916,24,52998,死亡骑士,10341,622,622,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40233012,24,12005,冒险者坦克,12064,601,601,570,570,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40233013,24,11007,冒险者法师,8018,652,652,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40233014,24,10009,冒险者辅助,9437,601,601,428,428,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40233015,24,10008,冒险者刺客,9437,598,598,428,428,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40233111,24,10012,冒险者僵尸,10341,622,622,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40233112,24,10012,冒险者僵尸,10341,622,622,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40233113,24,10012,冒险者僵尸,10341,622,622,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40233115,24,11014,骷髅弓箭手,8018,652,652,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40240112,22,32003,威光主天使,89060,522,522,520,520,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40240212,22,30046,知拉农首领,89060,522,522,520,520,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40240316,22,34006,骨龙,89060,522,522,520,520,3000,0,10000,0,0,0,0,0,0,0,0,0,,,,0
40240412,25,30046,知拉农首领,110829,656,656,614,614,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40240512,25,32003,威光主天使,110829,656,656,614,614,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40240612,25,30001,娜迦,110829,656,656,614,614,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250112,25,30013,伊古瓦,169601,1074,1074,672,672,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250212,25,10006,冒险者战士,13858,962,962,560,560,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250213,25,10016,食人魔,16168,930,930,672,672,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250215,25,11007,冒险者法师,10745,1008,1008,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250216,25,11007,冒险者法师,10745,1008,1008,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250222,25,10028,僵尸彼得,13858,962,962,560,560,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250223,25,10028,僵尸彼得,13858,962,962,560,560,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250225,25,10030,僵尸达因,12647,930,930,504,504,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250226,25,10030,僵尸达因,12647,930,930,504,504,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250312,25,30021,沙丘隆特,169918,969,969,672,672,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250412,25,30018,泽伯鲁咕咕,170076,1013,1013,672,672,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250512,25,13013,骷髅战士,16983,741,741,672,672,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250513,25,11014,骷髅弓箭手,11287,804,804,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250515,25,13013,骷髅战士,16983,741,741,672,672,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250516,25,11014,骷髅弓箭手,11287,804,804,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250517,25,13013,骷髅战士,11287,804,804,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250612,25,10048,王城弓箭手,9030,701,701,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250614,25,10048,王城弓箭手,9030,701,701,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250616,25,10048,王城弓箭手,9030,701,701,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250621,25,10048,王城弓箭手,9030,701,701,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250623,25,10048,王城弓箭手,9030,701,701,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250624,25,10048,王城弓箭手,9030,701,701,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250626,25,10048,王城弓箭手,9030,701,701,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250711,25,10025,亡灵熊,13888,647,647,672,672,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250712,25,10025,亡灵熊,13888,647,647,672,672,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250713,25,10025,亡灵熊,13888,647,647,672,672,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250714,25,11007,冒险者法师,9230,701,701,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250715,25,11007,冒险者法师,9230,701,701,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250716,25,11007,冒险者法师,9230,701,701,448,448,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250811,25,11004,火焰天使,14557,757,757,560,560,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250812,25,11004,火焰天使,14557,757,757,560,560,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250814,25,11004,火焰天使,14557,757,757,560,560,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250815,25,11004,火焰天使,14557,757,757,560,560,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250817,25,11004,火焰天使,14557,757,757,560,560,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40250912,25,34009,第一席,170869,1124,1124,672,672,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40251012,25,30012,夏提雅,171028,1072,1072,672,672,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40251112,25,31002,监察权天使,171186,1073,1073,672,672,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
40251212,25,32003,威光主天使,171186,1074,1074,672,672,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1010114,25,10002,帝国弓箭手,171186,1074,1074,672,672,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1010115,25,10002,帝国弓箭手,171186,1074,1074,672,672,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1010116,25,10002,帝国弓箭手,171186,1074,1074,672,672,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1010222,25,31003,威光主天使,171186,1074,1074,672,672,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020111,2,11005,冒险者坦克,142,13,13,35,35,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020112,2,11005,冒险者坦克,142,13,13,35,35,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020114,2,10006,冒险者战士,122,14,14,30,30,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020115,2,10007,冒险者法师,47,14,14,24,24,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020211,2,10005,冒险者坦克,189,18,18,35,35,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020212,2,11008,冒险者刺客,148,18,18,27,27,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020214,2,10005,冒险者坦克,189,18,18,35,35,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020215,2,10009,冒险者辅助,148,18,18,27,27,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020314,3,10011,哥布林射手,214,41,41,29,29,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020315,3,10011,哥布林射手,214,41,41,29,29,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020316,3,10011,哥布林射手,214,41,41,29,29,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020412,4,10010,哥布林战士,215,37,37,48,48,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020413,4,10010,哥布林战士,215,37,37,48,48,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020416,4,10011,哥布林射手,166,38,38,38,38,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020417,4,12010,哥布林战士,166,38,38,38,38,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020612,5,39004,仓助,4936,53,53,76,76,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020712,5,10016,食人魔,828,78,78,76,76,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020714,5,10011,哥布林射手,550,85,85,51,51,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1020716,5,10010,哥布林战士,710,81,81,63,63,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030111,6,10028,僵尸彼得,1062,109,109,74,74,1500,0,10000,0,0,0,0,0,0,0,0,20000,,,,0
1030114,6,10030,僵尸达因,969,105,105,66,66,1000,0,10000,0,0,0,0,0,0,0,0,20000,,,,0
1030115,6,10029,僵尸卢克,823,114,114,59,59,2000,0,10000,0,0,0,0,0,0,0,0,20000,,,,0
1030311,6,10013,骷髅战士,1138,113,113,74,74,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030312,6,10013,骷髅战士,1138,113,113,74,74,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030315,6,10014,骷髅弓箭手,882,118,118,59,59,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030411,7,10013,骷髅战士,821,95,95,85,85,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030414,7,10014,骷髅弓箭手,637,99,99,68,68,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030415,7,10013,骷髅战士,821,95,95,85,85,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030417,7,11013,骷髅战士,821,95,95,85,85,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030512,7,10015,骷髅骑兵,1739,135,135,102,102,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030513,7,10013,骷髅战士,1491,140,140,85,85,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030515,7,10014,骷髅弓箭手,1156,146,146,68,68,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030614,7,30005,卡吉特,12574,114,114,102,102,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030712,8,10013,骷髅战士,1721,160,160,96,96,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030713,8,10014,骷髅弓箭手,1334,167,167,77,77,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030716,8,10014,骷髅弓箭手,1334,167,167,77,77,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030813,8,30007,克莱门汀,14349,130,130,116,116,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1030914,8,30006,骨龙,14668,130,130,116,116,3000,0,10000,0,0,0,0,0,0,0,0,0,,,,0
1031111,8,10015,骷髅骑兵,1518,127,127,116,116,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1031112,8,10013,骷髅战士,1301,131,131,96,96,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1031114,8,10014,骷髅弓箭手,1009,137,137,77,77,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1031116,8,10014,骷髅弓箭手,1009,137,137,77,77,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1031211,8,10013,骷髅战士,1701,159,159,96,96,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1031215,8,10014,骷髅弓箭手,1319,166,166,77,77,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1031216,8,10013,骷髅战士,1701,159,159,96,96,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040112,11,10005,冒险者坦克,3059,210,210,193,193,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040113,11,10009,冒险者辅助,2393,210,210,145,145,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040115,11,10006,冒险者战士,2622,217,217,161,161,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040116,11,10006,冒险者战士,2622,217,217,161,161,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040117,11,11006,冒险者战士,2622,217,217,161,161,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040211,12,10007,冒险者法师,2162,246,246,140,140,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040213,12,10007,冒险者法师,2162,246,246,140,140,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040215,12,10009,冒险者辅助,2545,227,227,158,158,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040216,12,10009,冒险者辅助,2545,227,227,158,158,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
