id,comment,eventsID,duration,cd,icd,anim,animType,animAngle,animCenter,ultraAnim,isAtkSpd,next,target,cost,preloadCharacter,preloadFx,preloadBullet
1002005,希姿近战普攻5级,100200105,1,0,0,melee,,,,,TRUE,,1000,0,,,
1002011,希姿普通攻击1级,"100201101,100201102,100201103",2.1,0,0,attack,,"37,-37","-0.149,1.565",,TRUE,,3,0,,,10020111
1002012,希姿普通攻击2级,"100201201,100201202,100201203",2.1,0,0,attack,,"37,-37","-0.149,1.565",,TRUE,,3,0,,,10020121
1002013,希姿普通攻击3级,"100201301,100201302,100201303",2.1,0,0,attack,,"37,-37","-0.149,1.565",,TRUE,,3,0,,,10020131
1002014,希姿普通攻击4级,"100201401,100201402,100201403",2.1,0,0,attack,,"37,-37","-0.149,1.565",,TRUE,,3,0,,,10020141
1002015,希姿普通攻击5级,"100201501,100201502,100201503",2.1,0,0,attack,,"37,-37","-0.149,1.565",,TRUE,,3,0,,,10020151
1002031,希姿技能一1级,100203101,1.5,0,0,skill02,,,,,TRUE,,998,0,,,10020311
1002032,希姿技能一2级,100203201,1.5,0,0,skill02,,,,,TRUE,,998,0,,,10020312
1002033,希姿技能一3级,"100203301,100203303",3.67,0,0,skill02_extra,,,,,TRUE,,998,0,,,"10020313,10020314"
1002034,希姿技能一4级,"100203401,100203403",3.67,0,0,skill02_extra,,,,,TRUE,,998,0,,,"10020413,10020414"
1002035,希姿技能一5级,"100203501,100203503",3.67,0,0,skill02_extra,,,,,TRUE,,998,0,,,"10020513,10020514"
1002041,希姿奥义1级,100204101,2.4,17,0,ultraSkill,,,,1002,TRUE,,3,3,,,
1002042,希姿奥义2级,100204201,2.4,17,0,ultraSkill,,,,1002,TRUE,,3,3,,,
1002043,希姿奥义3级,100204301,2.4,17,0,ultraSkill,,,,1002,TRUE,,3,3,,,
1002044,希姿奥义4级,100204401,2.4,17,0,ultraSkill,,,,1002,TRUE,,3,3,,,
1002045,希姿奥义5级,100204501,2.4,17,0,ultraSkill,,,,1002,TRUE,,3,3,,,
1002056,希姿火普攻,"100202101,100202102,100202103",2.4,0,0,skill01,,"37,-37","-0.159,1.561",,TRUE,,3,0,,,"10020211,10020212"
1002057,希姿光普攻,"100202201,100202202,100202203",2.4,0,0,skill01,,"37,-37","-0.159,1.561",,TRUE,,3,0,,,"10020221,10020222"
1002058,希姿火光普攻,"100202301,100202302,100202303",2.4,0,0,skill01,,"37,-37","-0.159,1.561",,TRUE,,3,0,,,"10020231,10020232,10020233"
1002059,希姿火光普攻升级,"100202401,100202402,100202403",2.4,0,0,skill01,,"37,-37","-0.159,1.561",,TRUE,,3,0,,,"10020241,10020242,10020243"
1002060,希姿火光爆炸,100202501,2.4,0,0,skill01,,,,,TRUE,,3,0,,,
1002061,希姿火光爆炸升级,100202502,2.4,0,0,skill01,,,,,TRUE,,3,0,,,
1003011,狼妹普通攻击1级,100301101,1.7,0,0,attack,,,,,TRUE,,3,0,,,
1003012,狼妹普通攻击2级,100301201,1.7,0,0,attack,,,,,TRUE,,3,0,,,
1003013,狼妹普通攻击3级,100301301,1.7,0,0,attack,,,,,TRUE,,3,0,,,
1003014,狼妹普通攻击4级,100301401,1.7,0,0,attack,,,,,TRUE,,3,0,,,
1003015,狼妹普通攻击5级,100301501,1.7,0,0,attack,,,,,TRUE,,3,0,,,
1003021,狼妹技能一1级,"100302101,100302102,100302103",2.5,0,0,skill_01,,,,,TRUE,,997,0,,,
1003022,狼妹技能一2级,"100302201,100302202,100302203",2.5,0,0,skill_01,,,,,TRUE,,997,0,,,
1003023,狼妹技能一3级,"100302301,100302302,100302303",2.5,0,0,skill_01,,,,,TRUE,,997,0,,,
1003024,狼妹技能一4级,"100302401,100302402,100302403",2.5,0,0,skill_01,,,,,TRUE,,997,0,,,
1003025,狼妹技能一5级,"100302501,100302502,100302503",2.5,0,0,skill_01,,,,,TRUE,,997,0,,,
1003031,狼妹技能二1级,100303101,1.93,0,0,skill_02,,,,,FALSE,,1003031,0,,,
1003032,狼妹技能二2级,100303201,1.93,0,0,skill_02,,,,,FALSE,,1003031,0,,,
1003033,狼妹技能二3级,100303301,1.93,0,0,skill_02,,,,,FALSE,,1003031,0,,,
1003034,狼妹技能二4级,100303401,1.93,0,0,skill_02,,,,,FALSE,,1003031,0,,,
1003035,狼妹技能二5级,100303501,1.93,0,0,skill_02,,,,,FALSE,,1003031,0,,,
1003041,狼妹奥义1级起手,100304101,2.57,26,0,ultraSkill,,,,1003,FALSE,,1,4,,,
1003042,狼妹奥义2级起手,100304201,2.57,26,0,ultraSkill,,,,1003,FALSE,,1,4,,,
1003043,狼妹奥义3级起手,100304301,2.57,26,0,ultraSkill,,,,1003,FALSE,,1,4,,,
1003044,狼妹奥义4级起手,100304401,2.57,26,0,ultraSkill,,,,1003,FALSE,,1,4,,,
1003045,狼妹奥义5级起手,100304501,2.57,26,0,ultraSkill,,,,1003,FALSE,,1,4,,,
1004011,雅儿贝德普通攻击1级,100401101,1.8,0,0,attack,,,,,TRUE,,1000,0,,,
1004012,雅儿贝德普通攻击2级,100401201,1.8,0,0,attack,,,,,TRUE,,1000,0,,,
1004013,雅儿贝德普通攻击3级,100401301,1.8,0,0,attack,,,,,TRUE,,1000,0,,,
1004014,雅儿贝德普通攻击4级,100401401,1.8,0,0,attack,,,,,TRUE,,1000,0,,,
1004015,雅儿贝德普通攻击5级,100401501,1.8,0,0,attack,,,,,TRUE,,1000,0,,,
1004021,雅儿贝德技能一1级,"100402101,100402102",1.7,0,0,skill01,,,,,TRUE,,1004021,0,,,
1004022,雅儿贝德技能一2级,"100402201,100402202",1.7,0,0,skill01,,,,,TRUE,,1004021,0,,,
1004023,雅儿贝德技能一3级,"100402301,100402302",1.7,0,0,skill01,,,,,TRUE,,1004021,0,,,
1004024,雅儿贝德技能一4级,"100402401,100402402",1.7,0,0,skill01,,,,,TRUE,,1004021,0,,,
1004025,雅儿贝德技能一5级,"100402501,100402502",1.7,0,0,skill01,,,,,TRUE,,1004021,0,,,
1004031,雅儿贝德技能二1级,"100403101,100403102",2,0,0,skill02,,,,,TRUE,,997,0,,,
1004032,雅儿贝德技能二2级,"100403201,100403202",2,0,0,skill02,,,,,TRUE,,997,0,,,
1004033,雅儿贝德技能二3级,"100403301,100403302,100403303",2,0,0,skill02_extra,,,,,TRUE,,997,0,,,
1004034,雅儿贝德技能二4级,"100403401,100403402,100403403",2,0,0,skill02_extra,,,,,TRUE,,997,0,,,
1004035,雅儿贝德技能二5级,"100403501,100403502,100403503",2,0,0,skill02_extra,,,,,TRUE,,997,0,,,
1004041,雅儿贝德奥义1级,100404101,2.5,16,0,ultraSkill,,,,1004,TRUE,,997,3,,,
1004042,雅儿贝德奥义2级,100404201,2.5,16,0,ultraSkill,,,,1004,TRUE,,997,3,,,
1004043,雅儿贝德奥义3级,100404301,2.5,16,0,ultraSkill,,,,1004,TRUE,,997,3,,,
1004044,雅儿贝德奥义4级,100404401,2.5,16,0,ultraSkill,,,,1004,TRUE,,997,3,,,
1004045,雅儿贝德奥义5级,100404501,2.5,16,0,ultraSkill,,,,1004,TRUE,,997,3,,,
1005011,科塞特斯普攻1级,,1.67,0,0,attack,,,,,TRUE,,1000,0,,,
1005012,科塞特斯普攻2级,,1.67,0,0,attack,,,,,TRUE,,1000,0,,,
1005013,科塞特斯普攻3级,,1.67,0,0,attack,,,,,TRUE,,1000,0,,,
1005014,科塞特斯普攻4级,,1.67,0,0,attack,,,,,TRUE,,1000,0,,,
1005015,科塞特斯普攻5级,,1.67,0,0,attack,,,,,TRUE,,1000,0,,,
1005021,科塞特斯技能一1级,100502101,2.5,0,0,skill_01,,,,,TRUE,,1000,0,,,
1005022,科塞特斯技能一2级,100502201,2.5,0,0,skill_01,,,,,TRUE,,1000,0,,,
1005023,科塞特斯技能一3级,100502301,2.5,0,0,skill_01,,,,,TRUE,,1000,0,,,
1005024,科塞特斯技能一4级,100502401,2.5,0,0,skill_01,,,,,TRUE,,1000,0,,,
1005025,科塞特斯技能一5级,100502501,2.5,0,0,skill_01,,,,,TRUE,,1000,0,,,
1005041,科塞特斯奥义,"100504101,100504102",3.5,17,0,ultraSkill_change1,,,,1005,TRUE,,1,3,,,
1005042,科塞特斯奥义,"100504201,100504102",3.5,17,0,ultraSkill_change1,,,,1005,TRUE,,1,3,,,
1005043,科塞特斯奥义,"100504301,100504102",3.5,17,0,ultraSkill_change1,,,,1005,TRUE,,1,3,,,
1005044,科塞特斯奥义,"100504401,100504102",3.5,17,0,ultraSkill_change1,,,,1005,TRUE,,1,3,,,
1005045,科塞特斯奥义,"100504501,100504102",3.5,17,0,ultraSkill_change1,,,,1005,TRUE,,1,3,,,
1005071,科塞特斯变身普攻1级,"100507101,100507102",1.67,0,0,ultraSkill_attack,,,,,TRUE,,1000,0,,,
1005072,科塞特斯变身普攻2级,"100507201,100507202",1.67,0,0,ultraSkill_attack,,,,,TRUE,,1000,0,,,
1005073,科塞特斯变身普攻3级,"100507301,100507302",1.67,0,0,ultraSkill_attack,,,,,TRUE,,1000,0,,,
1005074,科塞特斯变身普攻4级,"100507401,100507402",1.67,0,0,ultraSkill_attack,,,,,TRUE,,1000,0,,,
1005075,科塞特斯变身普攻5级,"100507501,100507502",1.67,0,0,ultraSkill_attack,,,,,TRUE,,1000,0,,,
1005081,科塞特斯变身技能一1级,100508101,2.5,0,0,ultraSkill_skill_01,,,,,TRUE,,1000,0,,,
1005082,科塞特斯变身技能一2级,100508201,2.5,0,0,ultraSkill_skill_01,,,,,TRUE,,1000,0,,,
1005083,科塞特斯变身技能一3级,100508301,2.5,0,0,ultraSkill_skill_01,,,,,TRUE,,1000,0,,,
1005084,科塞特斯变身技能一4级,100508401,2.5,0,0,ultraSkill_skill_01,,,,,TRUE,,1000,0,,,
1005085,科塞特斯变身技能一5级,100508501,2.5,0,0,ultraSkill_skill_01,,,,,TRUE,,1000,0,,,
1005091,科塞特斯奥义切回斧头,100509101,2.13,0,0,,,,,,TRUE,,1,0,,,
1005101,科塞特斯冰冻普攻1级,100510101,1.67,0,0,attack2,,,,,TRUE,,1000,0,,,
1005102,科塞特斯冰冻普攻2级,100510201,1.67,0,0,attack2,,,,,TRUE,,1000,0,,,
1005103,科塞特斯冰冻普攻3级,100510301,1.67,0,0,attack2,,,,,TRUE,,1000,0,,,
1005104,科塞特斯冰冻普攻4级,100510401,1.67,0,0,attack2,,,,,TRUE,,1000,0,,,
1005105,科塞特斯冰冻普攻5级,100510501,1.67,0,0,attack2,,,,,TRUE,,1000,0,,,
1005111,科塞特斯普攻1级,100501101,1.67,0,0,attack,,,,,TRUE,,1000,0,,,
1005112,科塞特斯普攻2级,100501201,1.67,0,0,attack,,,,,TRUE,,1000,0,,,
1005113,科塞特斯普攻3级,100501301,1.67,0,0,attack,,,,,TRUE,,1000,0,,,
1005114,科塞特斯普攻4级,100501401,1.67,0,0,attack,,,,,TRUE,,1000,0,,,
1005115,科塞特斯普攻5级,100501501,1.67,0,0,attack,,,,,TRUE,,1000,0,,,
1006011,塞巴斯普攻1级,"100601101,100601102,100601103",1.33,0,0,attack,,,,,TRUE,,1000,0,,,
1006012,塞巴斯普攻2级,"100601201,100601202,100601203",1.33,0,0,attack,,,,,TRUE,,1000,0,,,
1006013,塞巴斯普攻3级,"100601301,100601302,100601303",1.33,0,0,attack,,,,,TRUE,,1000,0,,,
1006014,塞巴斯普攻4级,"100601401,100601402,100601403",1.33,0,0,attack,,,,,TRUE,,1000,0,,,
1006015,塞巴斯普攻5级,"100601501,100601502,100601503",1.33,0,0,attack,,,,,TRUE,,1000,0,,,
1006021,塞巴斯技能一1级,"100602101,100602102",2.5,0,0,skill_01,,,,,TRUE,,1000,0,,,
1006022,塞巴斯技能一2级,"100602201,100602202",2.5,0,0,skill_01,,,,,TRUE,,1000,0,,,
1006023,塞巴斯技能一3级,"100602301,100602302,100602303",2.667,0,0,skill_01_extra,,,,,TRUE,,1000,0,,,
1006024,塞巴斯技能一4级,"100602401,100602402,100602403",2.667,0,0,skill_01_extra,,,,,TRUE,,1000,0,,,
1006025,塞巴斯技能一5级,"100602501,100602502,100602503",2.667,0,0,skill_01_extra,,,,,TRUE,,1000,0,,,
1006041,塞巴斯奥义,"100604101,100604102,100604103,100604104,100604105,100604106,100604107,100604108,100604109,100604110",5.1,17,0,ultraSkill,,,,1006,TRUE,,1000,3,,,
1006042,塞巴斯奥义,"100604201,100604202,100604203,100604204,100604205,100604206,100604207,100604208,100604209,100604210",5.1,17,0,ultraSkill,,,,1006,TRUE,,1000,3,,,
1006043,塞巴斯奥义,"100604301,100604302,100604303,100604304,100604305,100604306,100604307,100604308,100604309,100604310",5.1,17,0,ultraSkill,,,,1006,TRUE,,1000,3,,,
1006044,塞巴斯奥义,"100604401,100604402,100604403,100604404,100604405,100604406,100604407,100604408,100604409,100604410",5.1,17,0,ultraSkill,,,,1006,TRUE,,1000,3,,,
1006045,塞巴斯奥义,"100604501,100604502,100604503,100604504,100604505,100604506,100604507,100604508,100604509,100604510",5.1,17,0,ultraSkill,,,,1006,TRUE,,1000,3,,,
1007001,亚乌拉近战1级,100700101,1.17,0,0,melee,,,,,TRUE,,1000,0,,,
1007002,亚乌拉近战2级,100700201,1.17,0,0,melee,,,,,TRUE,,1000,0,,,
1007003,亚乌拉近战3级,100700301,1.17,0,0,melee,,,,,TRUE,,1000,0,,,
1007004,亚乌拉近战4级,100700401,1.17,0,0,melee,,,,,TRUE,,1000,0,,,
1007005,亚乌拉近战5级,100700501,1.17,0,0,melee,,,,,TRUE,,1000,0,,,
1007011,亚乌拉普攻1级,"100701101,100701102",1.17,0,0,attack,,,,,TRUE,,1001,0,,,
1007012,亚乌拉普攻2级,"100701201,100701202",1.17,0,0,attack,,,,,TRUE,,1001,0,,,
1007013,亚乌拉普攻3级,"100701301,100701302",1.17,0,0,attack,,,,,TRUE,,1001,0,,,
1007014,亚乌拉普攻4级,"100701401,100701402",1.17,0,0,attack,,,,,TRUE,,1001,0,,,
1007015,亚乌拉普攻5级,"100701501,100701502",1.17,0,0,attack,,,,,TRUE,,1001,0,,,
1007021,亚乌拉技能一1级,100702101,0.1,0,0,,,,,,TRUE,,1,0,1998,,
1007022,亚乌拉技能一2级,100702201,0.1,0,0,,,,,,TRUE,,1,0,1998,,
1007023,亚乌拉技能一3级,100702301,0.1,0,0,,,,,,TRUE,,1,0,1998,,
1007024,亚乌拉技能一4级,100702401,0.1,0,0,,,,,,TRUE,,1,0,1998,,
1007025,亚乌拉技能一5级,100702501,0.1,0,0,,,,,,TRUE,,1,0,1998,,
1007041,亚乌拉奥义1级,"100704601,100704101,100704102,100704602",4.2,17,0,ultraSkill,,,,1007,TRUE,,3,3,1999,,
1007042,亚乌拉奥义2级,"100704601,100704201,100704202,100704602",4.2,17,0,ultraSkill,,,,1007,TRUE,,3,3,1999,,
1007043,亚乌拉奥义3级,"100704601,100704301,100704302,100704602",4.2,17,0,ultraSkill,,,,1007,TRUE,,3,3,1999,,
1007044,亚乌拉奥义4级,"100704601,100704401,100704402,100704602",4.2,17,0,ultraSkill,,,,1007,TRUE,,3,3,1999,,
1007045,亚乌拉奥义5级,"100704601,100704501,100704502,100704602",4.2,17,0,ultraSkill,,,,1007,TRUE,,3,3,1999,,
1007061,亚乌拉技能一召唤宠物,100706101,1.77,0,0,skill_01_extra,,,,,FALSE,,1,0,1998,,
1007071,亚乌拉技能一1级合击,100707101,1.2,0,0,skill_01,,,,,TRUE,,3,0,,,
1007072,亚乌拉技能一2级合击,100707201,1.2,0,0,skill_01,,,,,TRUE,,3,0,,,
1007073,亚乌拉技能一3级合击,100707301,1.2,0,0,skill_01,,,,,TRUE,,3,0,,,
1007074,亚乌拉技能一4级合击,100707401,1.2,0,0,skill_01,,,,,TRUE,,3,0,,,
1007075,亚乌拉技能一5级合击,100707501,1.2,0,0,skill_01,,,,,TRUE,,3,0,,,
1008011,马雷普攻1级,100801101,1.23,0,0,attack,,,,,TRUE,,3,0,,,10080110
1008012,马雷普攻2级,100801201,1.23,0,0,attack,,,,,TRUE,,3,0,,,10080120
1008013,马雷普攻3级,100801301,1.23,0,0,attack,,,,,TRUE,,3,0,,,10080130
1008014,马雷普攻4级,100801401,1.23,0,0,attack,,,,,TRUE,,3,0,,,10080140
1008015,马雷普攻5级,100801501,1.23,0,0,attack,,,,,TRUE,,3,0,,,10080150
1008021,马雷技能一1级,100802101,2.43,0,0,skill_01,,,,,TRUE,,1,0,,,
1008022,马雷技能一2级,100802201,2.43,0,0,skill_01,,,,,TRUE,,1,0,,,
1008023,马雷技能一3级,100802301,2.43,0,0,skill_01,,,,,TRUE,,1,0,,,
1008024,马雷技能一4级,100802401,2.43,0,0,skill_01,,,,,TRUE,,1,0,,,
1008025,马雷技能一5级,100802501,2.43,0,0,skill_01,,,,,TRUE,,1,0,,,
1008031,马雷技能二1级,100803101,1.67,0,0,skill_02,,,,,TRUE,,3,0,,,10080310
1008032,马雷技能二2级,100803201,1.67,0,0,skill_02,,,,,TRUE,,3,0,,,10080320
1008033,马雷技能二3级,100803301,1.67,0,0,skill_02,,,,,TRUE,,3,0,,,10080330
1008034,马雷技能二4级,100803401,1.67,0,0,skill_02,,,,,TRUE,,3,0,,,10080340
1008035,马雷技能二5级,100803501,1.67,0,0,skill_02,,,,,TRUE,,3,0,,,10080350
1008041,马雷奥义1级,"100804101,100804102,100804103",3.53,16,0,ultraSkill,,,,1008,FALSE,,28,4,,,10080510
1008042,马雷奥义2级,"100804201,100804202,100804203",3.53,16,0,ultraSkill,,,,1008,FALSE,,28,4,,,10080520
1008043,马雷奥义3级,"100804301,100804302,100804303",3.53,16,0,ultraSkill,,,,1008,FALSE,,28,4,,,10080530
1008044,马雷奥义4级,"100804401,100804402,100804403",3.53,16,0,ultraSkill,,,,1008,FALSE,,28,4,,,10080540
1008045,马雷奥义5级,"100804501,100804502,100804503",3.53,16,0,ultraSkill,,,,1008,FALSE,,28,4,,,10080550
1009011,迪米乌哥斯普攻1级,100901101,1.7,0,0,attack,,,,,TRUE,,1000,0,,,
1009012,迪米乌哥斯普攻2级,100901201,1.7,0,0,attack,,,,,TRUE,,1000,0,,,
1009013,迪米乌哥斯普攻3级,100901301,1.7,0,0,attack,,,,,TRUE,,1000,0,,,
1009014,迪米乌哥斯普攻4级,100901401,1.7,0,0,attack,,,,,TRUE,,1000,0,,,
1009015,迪米乌哥斯普攻5级,100901501,1.7,0,0,attack,,,,,TRUE,,1000,0,,,
1009021,迪米乌哥斯技能一1级,100902101,2,0,0,skill_01,,,,,TRUE,,1000,0,,,
1009022,迪米乌哥斯技能一2级,100902201,2,0,0,skill_01,,,,,TRUE,,1000,0,,,
1009023,迪米乌哥斯技能一3级,100902301,2,0,0,skill_01,,,,,TRUE,,1000,0,,,
1009024,迪米乌哥斯技能一4级,100902401,2,0,0,skill_01,,,,,TRUE,,1000,0,,,
1009025,迪米乌哥斯技能一5级,100902501,2,0,0,skill_01,,,,,TRUE,,1000,0,,,
1009031,迪米乌哥斯技能二1级,100903101,1.9,0,0,skill_02,,,,,TRUE,,3,0,,,
1009032,迪米乌哥斯技能二2级,100903201,1.9,0,0,skill_02,,,,,TRUE,,3,0,,,
1009033,迪米乌哥斯技能二3级,100903301,1.9,0,0,skill_02,,,,,TRUE,,3,0,,,
1009034,迪米乌哥斯技能二4级,100903401,1.9,0,0,skill_02,,,,,TRUE,,3,0,,,
1009035,迪米乌哥斯技能二5级,100903501,1.9,0,0,skill_02,,,,,TRUE,,3,0,,,
1009041,迪米乌哥斯奥义1级,"100904601,100904101,100904102,100904103,100904104,100904105",3.6,29,0,ultraSkill,,,,1009,TRUE,,26,5,,,
1009042,迪米乌哥斯奥义2级,"100904601,100904201,100904202,100904203,100904204,100904205",3.6,29,0,ultraSkill,,,,1009,TRUE,,26,5,,,
1009043,迪米乌哥斯奥义3级,"100904601,100904301,100904302,100904303,100904304,100904305",3.6,29,0,ultraSkill,,,,1009,TRUE,,26,5,,,
1009044,迪米乌哥斯奥义4级,"100904601,100904401,100904402,100904403,100904404,100904405",3.6,29,0,ultraSkill,,,,1009,TRUE,,26,5,,,
1009045,迪米乌哥斯奥义5级,"100904601,100904501,100904502,100904503,100904504,100904505",3.6,29,0,ultraSkill,,,,1009,TRUE,,26,5,,,
1011011,索留香普攻1级,"101101101,101101102,101101103",1.27,0,0,attack,,,,,TRUE,,1000,0,,,
1011012,索留香普攻2级,"101101201,101101202,101101203",1.27,0,0,attack,,,,,TRUE,,1000,0,,,
1011013,索留香普攻3级,"101101301,101101302,101101303",1.27,0,0,attack,,,,,TRUE,,1000,0,,,
1011014,索留香普攻4级,"101101401,101101402,101101403",1.27,0,0,attack,,,,,TRUE,,1000,0,,,
1011015,索留香普攻5级,"101101501,101101502,101101503",1.27,0,0,attack,,,,,TRUE,,1000,0,,,
1011021,索留香技能一1级,101102101,2.36,0,0,skill_01,,,,,TRUE,,2,0,,,1011021
1011022,索留香技能一2级,101102201,2.36,0,0,skill_01,,,,,TRUE,,2,0,,,1011022
1011023,索留香技能一3级,101102301,2.36,0,0,skill_01,,,,,TRUE,,2,0,,,1011023
1011024,索留香技能一4级,101102401,2.36,0,0,skill_01,,,,,TRUE,,2,0,,,1011024
1011025,索留香技能一5级,101102501,2.36,0,0,skill_01,,,,,TRUE,,2,0,,,1011025
1011031,索留香技能二1级,"101103101,101103102,101103103,101103104,101103105",2.83,0,0,skill_02,,,,,TRUE,,1000,0,,,
1011032,索留香技能二2级,"101103201,101103202,101103203,101103204,101103205",2.83,0,0,skill_02,,,,,TRUE,,1000,0,,,
1011033,索留香技能二3级,"101103301,101103302,101103303,101103304,101103305",2.83,0,0,skill_02,,,,,TRUE,,1000,0,,,
1011034,索留香技能二4级,"101103401,101103402,101103403,101103404,101103405",2.83,0,0,skill_02,,,,,TRUE,,1000,0,,,
1011035,索留香技能二5级,"101103501,101103502,101103503,101103504,101103505",2.83,0,0,skill_02,,,,,TRUE,,1000,0,,,
1011041,索留香奥义1级,"101104101,101104102",4.8,16,0,ultraSkill,,,,1011,TRUE,,107,3,,,
1011042,索留香奥义2级,"101104201,101104202",4.8,16,0,ultraSkill,,,,1011,TRUE,,107,3,,,
1011043,索留香奥义3级,"101104301,101104302",4.8,16,0,ultraSkill,,,,1011,TRUE,,107,3,,,
1011044,索留香奥义4级,"101104401,101104402",4.8,16,0,ultraSkill,,,,1011,TRUE,,107,3,,,
1011045,索留香奥义5级,"101104501,101104502",4.8,16,0,ultraSkill,,,,1011,TRUE,,107,3,,,
1012011,飞飞普攻1级,"101201101,101201102",2.03,0,0,attack,,,,,TRUE,,1000,0,,,
1012012,飞飞普攻2级,"101201201,101201202",2.03,0,0,attack,,,,,TRUE,,1000,0,,,
1012013,飞飞普攻3级,"101201301,101201302",2.03,0,0,attack,,,,,TRUE,,1000,0,,,
1012014,飞飞普攻4级,"101201401,101201402",2.03,0,0,attack,,,,,TRUE,,1000,0,,,
1012015,飞飞普攻5级,"101201501,101201502",2.03,0,0,attack,,,,,TRUE,,1000,0,,,
1012021,飞飞技能一1级,"101202101,101202102,101202103,101202104",2.5,0,0,skill_01,,,,,TRUE,,1000,0,,,
1012022,飞飞技能一2级,"101202201,101202202,101202203,101202204",2.5,0,0,skill_01,,,,,TRUE,,1000,0,,,
1012023,飞飞技能一3级,"101202301,101202302,101202303,101202304",2.5,0,0,skill_01,,,,,TRUE,,1000,0,,,
1012024,飞飞技能一4级,"101202401,101202402,101202403,101202404",2.5,0,0,skill_01,,,,,TRUE,,1000,0,,,
1012025,飞飞技能一5级,"101202501,101202502,101202503,101202504,101202505",3,0,0,skill_01_extra,,,,,TRUE,,1000,0,,,
1012031,飞飞技能二1级,101203101,2,0,0,skill_02,,,,,TRUE,,1,0,,,
1012032,飞飞技能二2级,101203201,2,0,0,skill_02,,,,,TRUE,,1,0,,,
1012033,飞飞技能二3级,"101203301,101203302",2,0,0,skill_02,,,,,TRUE,,1,0,,,
1012034,飞飞技能二4级,"101203401,101203402",2,0,0,skill_02,,,,,TRUE,,1,0,,,
1012035,飞飞技能二5级,"101203501,101203502",2,0,0,skill_02,,,,,TRUE,,1,0,,,
1012041,飞飞奥义1级,"101204101,101204102,101204103,101204104,101204105,101204106,101204107,101204108,101204109,101204110,101204111,101204112,101204113",3.63,16,0,ultraSkill,,,,1012,TRUE,,1000,3,,,
1012042,飞飞奥义2级,"101204201,101204202,101204203,101204204,101204205,101204206,101204207,101204208,101204209,101204210,101204211,101204212,101204113",3.63,16,0,ultraSkill,,,,1012,TRUE,,1000,3,,,
1012043,飞飞奥义3级,"101204301,101204302,101204303,101204304,101204305,101204306,101204307,101204308,101204309,101204310,101204311,101204312,101204113",3.63,16,0,ultraSkill,,,,1012,TRUE,,1000,3,,,
1012044,飞飞奥义4级,"101204401,101204402,101204403,101204404,101204405,101204406,101204407,101204408,101204409,101204410,101204411,101204412,101204113",3.63,16,0,ultraSkill,,,,1012,TRUE,,1000,3,,,
1012045,飞飞奥义5级,"101204501,101204502,101204503,101204504,101204505,101204506,101204507,101204508,101204509,101204510,101204511,101204512",3.63,16,0,ultraSkill,,,,1012,TRUE,,1000,3,,,
1013011,夏提雅普攻1级,101301101,1.2,0,0,attack,,,,,TRUE,,1001,0,,,10130101
1013012,夏提雅普攻2级,101301201,1.2,0,0,attack,,,,,TRUE,,1001,0,,,10130102
1013013,夏提雅普攻3级,101301301,1.2,0,0,attack,,,,,TRUE,,1001,0,,,10130103
1013014,夏提雅普攻4级,101301401,1.2,0,0,attack,,,,,TRUE,,1001,0,,,10130104
1013015,夏提雅普攻5级,101301501,1.2,0,0,attack,,,,,TRUE,,1001,0,,,10130105
1013021,夏提雅技能一1级,101302101,1.8,0,0,skill_01,,,,,TRUE,,999,0,,,10130201
1013022,夏提雅技能一2级,101302201,1.8,0,0,skill_01,,,,,TRUE,,999,0,,,10130202
1013023,夏提雅技能一3级,101302301,1.8,0,0,skill_01,,,,,TRUE,,999,0,,,10130203
1013024,夏提雅技能一4级,101302401,1.8,0,0,skill_01,,,,,TRUE,,999,0,,,10130204
1013025,夏提雅技能一5级,101302501,1.8,0,0,skill_01,,,,,TRUE,,999,0,,,10130205
1013031,夏提雅技能二1级,"101303101,101303001,101303002",2,0,0,skill_02,,,,,TRUE,,999,0,,,
1013032,夏提雅技能二2级,"101303201,101303001,101303002",2,0,0,skill_02,,,,,TRUE,,999,0,,,
1013033,夏提雅技能二3级,"101303301,101303001,101303002",2,0,0,skill_02,,,,,TRUE,,999,0,,,
1013034,夏提雅技能二4级,"101303401,101303001,101303002",2,0,0,skill_02,,,,,TRUE,,999,0,,,
1013035,夏提雅技能二5级,"101303501,101303001,101303002",2,0,0,skill_02,,,,,TRUE,,999,0,,,
1013041,夏提雅奥义1级,"101304100,101304101,101304102",4.2,24,0,ultraSkill,,,,1013,FALSE,,999,4,,,
1013042,夏提雅奥义2级,"101304100,101304201,101304102",4.2,24,0,ultraSkill,,,,1013,FALSE,,999,4,,,
1013043,夏提雅奥义3级,"101304100,101304301,101304102",4.2,24,0,ultraSkill,,,,1013,FALSE,,999,4,,,
1013044,夏提雅奥义4级,"101304100,101304401,101304102",4.2,24,0,ultraSkill,,,,1013,FALSE,,999,4,,,
1013045,夏提雅奥义5级,"101304100,101304501,101304102",4.2,24,0,ultraSkill,,,,1013,FALSE,,999,4,,,
1014011,夏提雅女武神普攻1级,101401101,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
1014012,夏提雅女武神普攻2级,101401201,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
1014013,夏提雅女武神普攻3级,101401301,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
1014014,夏提雅女武神普攻4级,101401401,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
